ISBN,Rating,Price,Pages,Rating Count,Language_Dummy,Size_Dummy,Famous_Dummy,Categories_Dummy,Serie_Dummy
9.78E+12,3.68,3.84,272,8899,English,Big,Famous,Top_Category,Other
9.78E+12,4.23,17.16,336,2959,English,Big,Famous,Top_Category,Other
9.78E+12,3.84,3.28,416,7394,English,Other,Famous,Top_Category,Serie
9.78E+12,4.11,8.89,862,3144,English,Other,Other,Top_Category,Other
9.78E+12,4.22,4.83,448,23058,English,Big,Other,Other,Other
9.78E+12,4.32,3.83,195,348,English,Other,Famous,Top_Category,Other
9.78E+12,3.93,5.51,512,489,English,Big,Famous,Top_Category,Other
9.78E+12,3.94,4.7,344,3481,English,Other,Other,Other,Serie
9.78E+12,4.29,8.92,568,2055,English,Other,Other,Top_Category,Serie
9.78E+12,3.7,3.95,445,11227,English,Big,Famous,Top_Category,Other
9.78E+12,3.49,4.15,186,2409,English,Big,Other,Top_Category,Other
9.78E+12,4.16,3.77,200,4100,English,Other,Other,Top_Category,Serie
9.78E+12,4.01,3.13,371,7437,English,Big,Other,Top_Category,Serie
9.78E+12,3.85,3.81,128,1974,English,Other,Other,Top_Category,Other
9.78E+12,4.48,11.64,640,689,English,Other,Famous,Top_Category,Serie
9.78E+12,4.16,7.35,224,1683,English,Big,Famous,Top_Category,Other
9.78E+12,4,3.41,560,5803,English,Big,Other,Top_Category,Other
9.78E+12,4.1,3.59,288,1521,English,Big,Other,Other,Other
9.78E+12,4.28,26.78,447,499,English,Other,Other,Top_Category,Other
9.78E+12,3.86,5.2,219,5870,English,Other,Famous,Top_Category,Other
9.78E+12,4.2,1.79,48,16561,English,Other,Famous,Other,Serie
9.78E+12,3.94,1.72,250,25497,English,Big,Other,Top_Category,Serie
9.78E+12,4.32,6.84,128,191,English,Other,Famous,Top_Category,Other
9.78E+12,4.18,13.26,272,1225,English,Other,Other,Top_Category,Other
9.78E+12,3.55,1.79,302,20216,English,Big,Famous,Other,Serie
9.78E+12,4.08,4.99,294,5255,English,Other,Famous,Other,Other
9.78E+12,3.85,3.97,150,1357,English,Big,Famous,Top_Category,Other
9.78E+12,4.01,4.54,240,2714,English,Big,Other,Other,Other
9.78E+12,4.22,7.73,192,2687,English,Other,Other,Top_Category,Other
9.78E+12,4.2,4.14,502,2326,English,Big,Other,Other,Other
9.78E+12,4.07,1.92,452,21141,English,Other,Famous,Top_Category,Other
9.78E+12,4.09,4.16,368,3663,English,Other,Other,Top_Category,Serie
9.78E+12,3.36,1.92,272,15787,English,Big,Famous,Top_Category,Serie
9.78E+12,3.89,2.86,384,3607,English,Big,Famous,Top_Category,Other
9.78E+12,4.1,5.28,352,3479,English,Big,Other,Top_Category,Serie
9.78E+12,4,2,320,6765,English,Other,Other,Other,Serie
9.78E+12,3.68,2.6,165,22632,English,Big,Other,Top_Category,Other
9.78E+12,4.25,2.84,24,20885,English,Big,Other,Top_Category,Other
9.78E+12,4.1,14.91,352,414,English,Big,Other,Other,Other
9.78E+12,3.67,1.42,237,1264,English,Big,Famous,Top_Category,Other
9.78E+12,3.87,2.04,215,5656,English,Big,Famous,Top_Category,Serie
9.78E+12,3.96,3.98,367,2077,English,Big,Famous,Top_Category,Other
9.78E+12,3.67,9.51,181,1939,English,Big,Famous,Top_Category,Other
9.78E+12,3.79,0.88,160,5789,English,Big,Other,Top_Category,Other
9.78E+12,3.66,5.23,361,1812,English,Big,Other,Top_Category,Other
9.78E+12,3.78,6.55,419,5242,English,Big,Famous,Top_Category,Other
9.78E+12,4.15,3.58,112,5191,English,Big,Famous,Top_Category,Other
9.78E+12,4.15,2.28,672,2211,English,Big,Famous,Top_Category,Other
9.78E+12,4.37,4.96,80,2503,English,Big,Famous,Other,Other
9.78E+12,3.94,12,188,517,English,Other,Other,Other,Other
9.78E+12,3.61,5.38,386,1259,English,Big,Other,Top_Category,Other
9.78E+12,3.75,6.06,319,1275,English,Other,Other,Top_Category,Other
9.78E+12,3.88,6.69,399,823,English,Big,Famous,Top_Category,Other
9.78E+12,3.91,5.68,228,1652,English,Big,Other,Other,Other
9.78E+12,3.84,45.45,240,331,English,Other,Other,Top_Category,Serie
9.78E+12,3.92,2.92,320,31485,English,Big,Famous,Top_Category,Other
9.78E+12,3.32,1.64,384,3603,English,Big,Famous,Top_Category,Other
9.78E+12,4.01,22.01,368,991,English,Other,Famous,Top_Category,Other
9.78E+12,3.82,14,322,24973,English,Big,Famous,Top_Category,Other
9.78E+12,3.66,3.66,336,18820,English,Big,Famous,Other,Serie
9.78E+12,4.01,13.75,191,319,English,Big,Famous,Top_Category,Other
9.78E+12,4.19,5.7,347,213,English,Other,Other,Top_Category,Other
9.78E+12,4.38,13.93,482,4965,English,Other,Other,Other,Other
9.78E+12,3.88,5.79,320,1262,English,Big,Famous,Other,Other
9.78E+12,3.83,3.74,214,13645,English,Big,Famous,Top_Category,Serie
9.78E+12,3.99,5.56,356,3967,English,Big,Famous,Top_Category,Serie
9.78E+12,3.76,3.19,216,22369,English,Big,Famous,Top_Category,Serie
9.78E+12,4.39,15.14,1008,504,English,Big,Famous,Top_Category,Other
9.78E+12,3.53,5.69,289,3471,English,Big,Other,Top_Category,Other
9.78E+12,3.44,3.28,142,5028,English,Big,Other,Top_Category,Other
9.78E+12,3.78,3.89,341,6092,English,Big,Famous,Top_Category,Serie
9.78E+12,4.3,3.59,99,599,English,Big,Other,Top_Category,Other
9.78E+12,4.08,3.12,518,5356,English,Big,Other,Top_Category,Serie
9.78E+12,4.02,3.59,320,4455,English,Big,Other,Top_Category,Other
9.78E+12,3.64,3.52,291,580,English,Big,Famous,Top_Category,Other
